,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude,Leak Risk
40362,113028,1680786,646671,N,1,2,8358,A1760,0.0,17015238020000.0,231942,HOSS TP SUS;SHEPPARD 19,002-ALT,33.0,,,,,8685.0,5345,7543,231942,32.4404055701688,-93.5348627891629,
65634,113035,1641565,565751,N,1,2,4906,60005,0.0,17031238480000.0,231971,CV RA SUX;WARE 12,001,33.0,,,,,10080.0,9118,9951,231971,32.2168931960455,-93.65918102130391,
42967,113047,1676653,671695,N,1,2,8358,E4161,0.0,17015238080000.0,231991,LCV RA SUT;USA (PARCEL 2),050-ALT,33.0,,,,,9542.0,5875,9165,231991,32.5090760785274,-93.5490434102754,
42968,113047,1676653,671695,N,1,2,8358,E4161,0.0,17015238080000.0,231991,LCV RA SUT;USA (PARCEL 2),050-ALT,33.0,,,,,9542.0,5875,9165,231991,32.5090760785274,-93.5490434102754,
40640,113053,1680186,654486,N,1,2,8358,A1760,0.0,17015238110000.0,231998,LCV RA SUB;CHATMAN 18,004-ALT,33.0,,,,,8700.0,5367,8392,231998,32.461869936016896,-93.53704975362992,
40641,113053,1680186,654486,N,1,2,8358,A1760,0.0,17015238110000.0,231998,LCV RA SUB;CHATMAN 18,004-ALT,33.0,,,,,8700.0,5367,8392,231998,32.461869936016896,-93.53704975362992,
70754,113060,1688652,448235,N,1,2,4319,4400,0.0,17031238500000.0,232008,LOUISIANA MINERALS,001,33.0,,,,,5217.0,5096,5099,232008,31.8951497115347,-93.5034162039543,
37124,113061,1757215,821021,N,1,2,3474,S433,0.0,17119219900000.0,232010,SMK C RC SUC;REED,001,23.0,,,,,11800.0,11665,11688,232010,32.9213505867654,-93.2912596351115,
45926,113067,1670229,655425,N,1,2,8358,A1760,0.0,17015238180000.0,232027,LCV RA SUJ;SCHNITT 14,002-ALT,33.0,,,,,8700.0,5492,8412,232027,32.4641849339807,-93.56935996229109,
64299,113071,1638187,595330,N,1,2,2360,A1760,0.0,17031238510000.0,232046,CV RA SUK;HODGE 11,001-ALT,33.0,,,,,9500.0,7926,9339,232046,32.2980971401972,-93.6711358790868,
94781,113081,1565603,533909,N,1,2,1464,60005,0.0,17031238310000.0,232072,HOSS SU29;HUNT 9,001-D,33.0,,,,,10865.0,6972,8046,232072,32.1269013817407,-93.9034522859567,
94782,113081,1565603,533909,N,1,2,1464,60005,0.0,17031238310000.0,232072,HOSS SU29;HUNT 9,001-D,33.0,,,,,10865.0,6972,8046,232072,32.1269013817407,-93.9034522859567,
57684,113085,1657286,577904,N,1,2,2360,A1760,0.0,17017338390000.0,232088,CV RA SU64;CL HUCKABEE ETAL 33,002-ALT,33.0,,,,,9940.0,9240,9660,232088,32.250750364755,-93.6087515591204,
86123,113094,2110152,345436,N,1,2,7040,X004,0.0,17059252940000.0,232101,NH NH3 RA SU;IPB LLS NH,059,33.0,,,,,2630.0,2436,2440,232101,31.616013884999,-92.14627765543881,
50562,113104,1665204,603440,N,1,2,3608,A1760,0.0,17017338470000.0,232118,CV RA SU65;W K CUPPLES 39,002-ALT,33.0,,,,,9300.0,6378,9148,232118,32.3211610528921,-93.5839663729319,
50563,113104,1665204,603440,N,1,2,3608,A1760,0.0,17017338470000.0,232118,CV RA SU65;W K CUPPLES 39,002-ALT,33.0,,,,,9300.0,6378,9148,232118,32.3211610528921,-93.5839663729319,
55686,113127,1656271,594698,N,1,2,3608,A1760,0.0,17017338580000.0,232166,CV RA SU68;L C HUTCHINSON 8,004-ALT,33.0,,,,,9275.0,5961,9256,232166,32.2968834296658,-93.612591973729,
55687,113127,1656271,594698,N,1,2,3608,A1760,0.0,17017338580000.0,232166,CV RA SU68;L C HUTCHINSON 8,004-ALT,33.0,,,,,9275.0,5961,9256,232166,32.2968834296658,-93.612591973729,
6948,113133,1810462,663566,N,1,2,2000,T287,0.0,17013215030000.0,232178,HOSS A SUTT;HINES B,1-D-ALT,33.0,,,,,10490.0,7007,7142,232178,32.4895568393762,-93.114850273825,
7397,113134,1807309,663595,N,1,2,2000,T287,0.0,17013215040000.0,232179,HOSS A SUTT;CARTER 6,1-D-ALT,33.0,,,,,10625.0,6940,7220,232179,32.4895869957779,-93.1250762044157,
77025,113136,1594303,567888,N,1,2,4541,6318,0.0,17031238560000.0,232182,M&M LONG PROP LLC,001,34.0,,,,,10182.0,5418,5422,232182,32.221287005160605,-93.812075079848,
77026,113136,1594303,567888,N,1,2,4541,6318,0.0,17031238560000.0,232182,M&M LONG PROP LLC,001,34.0,,,,,10182.0,5418,5422,232182,32.221287005160605,-93.812075079848,
77027,113136,1594303,567888,N,1,2,4541,6318,0.0,17031238560000.0,232182,M&M LONG PROP LLC,001,34.0,,,,,10182.0,5418,5422,232182,32.221287005160605,-93.812075079848,
3790,113140,1861084,597654,N,1,2,6268,X004,0.0,17013214680000.0,232190,VUJ;SOUTHERN ADV B&P C,001,33.0,,,,,8400.0,7978,7988,232190,32.3090654693502,-92.9497912726232,
53430,113141,1655415,624936,N,1,2,3608,A1760,0.0,17015238450000.0,232195,LCV RA SUWW;MERCER 17,004-ALT,33.0,,,,,10700.0,7912,10083,232195,32.379972849813,-93.61636961497472,
78984,113146,1582146,723740,N,1,2,2152,S077,0.0,17017243540000.0,232211,NORTH LIGHT,017,23.0,,,,,2450.0,1879,1884,232211,32.6492313339861,-93.8576941417675,
51310,113150,2070720,441120,N,1,2,9031,R250,0.0,17059252980000.0,232219,LA PACIFIC 2003,003,33.0,,,,,2904.0,2764,2765,232219,31.8793479314932,-92.27231126848659,
59207,113152,1655849,573968,N,1,2,2360,A1760,0.0,17017338630000.0,232221,CV RA SU63;CALHOUN 32,001-ALT,33.0,,,,,9840.0,9344,9750,232221,32.239890908797,-93.6132688989323,
39548,113153,1682369,660679,N,1,2,8358,E4161,0.0,17015238510000.0,232229,LCV RA SUBB;W H WERNER 7,002-ALT,33.0,,,,,8700.0,5497,8321,232229,32.478948980624196,-93.53016326144309,
16138,113154,1753187,580582,N,1,2,9803,A1760,0.0,17013214980000.0,232233,HOSS RB SUB;MARTIN 28,001-D,33.0,,,,,10300.0,7182,7196,232233,32.2604308215121,-93.298613533286,
79057,113159,1574752,666661,N,1,2,4313,2706,0.0,17017337060000.0,232240,WALLACE,001,23.0,,,,,2683.0,2500,2502,232240,32.4921030423449,-93.879354144163,
54626,113162,1653909,618376,N,1,2,3608,A1760,0.0,17017338650000.0,232256,LCV RA SUZZ;MOON LAKE 20,008-ALT,33.0,,,,,10065.0,8066,9910,232256,32.3618991885248,-93.621027940275,
15874,113165,1754384,582873,N,1,2,9803,A1760,0.0,17013215110000.0,232259,CV RB SUC;MARTIN 21,001,33.0,,,,,10264.0,9985,10077,232259,32.2667524865824,-93.2947956025478,
46640,113166,1669888,628727,N,1,2,3608,A1760,0.0,17015238540000.0,232260,LCV RA SU70;BOS PSH POL JURY11,001-ALT,33.0,,,,,10410.0,10167,10182,232260,32.3907939037045,-93.569611699768,
2417,113167,1978038,620785,N,1,2,9203,C440,0.0,17049206630000.0,232261,LCV RA SUQ;PATTERSON EST,006-ALT,33.0,,,,,13866.0,12458,13751,232261,32.373418038256304,-92.5712873198037,
2418,113167,1978038,620785,N,1,2,9203,C440,0.0,17049206630000.0,232261,LCV RA SUQ;PATTERSON EST,006-ALT,33.0,,,,,13866.0,12458,13751,232261,32.373418038256304,-92.5712873198037,
40935,113169,1684716,603235,N,1,2,3608,A1760,0.0,17015238560000.0,232263,CV RA SU108;R E SMITH JR TRUST,002-ALT,33.0,,,,,10150.0,7386,9318,232263,32.3211180978553,-93.52079958341079,
40936,113169,1684716,603235,N,1,2,3608,A1760,0.0,17015238560000.0,232263,CV RA SU108;R E SMITH JR TRUST,002-ALT,33.0,,,,,10150.0,7386,9318,232263,32.3211180978553,-93.52079958341079,
40937,113169,1684716,603235,N,1,2,3608,A1760,0.0,17015238560000.0,232263,CV RA SU108;R E SMITH JR TRUST,002-ALT,33.0,,,,,10150.0,7386,9318,232263,32.3211180978553,-93.52079958341079,
26733,113170,1751365,513772,N,1,2,1843,G2380,0.0,17081208540000.0,232267,JUR RB SUA;WALKER LTD PRT ETAL,001,33.0,,,,,13449.0,12350,13116,232267,32.0767420534174,-93.3029069767038,
26734,113170,1751365,513772,N,1,2,1843,G2380,0.0,17081208540000.0,232267,JUR RB SUA;WALKER LTD PRT ETAL,001,33.0,,,,,13449.0,12350,13116,232267,32.0767420534174,-93.3029069767038,
7,113175,1920457,653381,N,1,2,8310,R3800,0.0,17061208090000.0,232275,HOSS RA SUA;CORLEY,001-ALT,33.0,,,,,9607.0,7870,8448,232275,32.4627765691245,-92.7580442647905,
20374,113180,1720755,634683,N,1,2,3608,A1760,0.0,17015238600000.0,232284,LCV RA SU101;SCHMIDT 4,001,33.0,,,,,10193.0,9126,10000,232284,32.4084385378828,-93.4049888291897,
470,113185,1911762,618717,N,1,2,3432,C047,0.0,17013214600000.0,232291,CV RA SUC;DAVIS BROTHERS 16,001,33.0,,,,,17000.0,12492,14560,232291,32.3674348401001,-92.78593879391941,
2685,113194,1976843,691083,N,1,2,2680,N119,0.0,17061208100000.0,232307,CV D RA SUA;WALTON,001-ALT,33.0,,,,,9825.0,9300,9306,232307,32.5666424432239,-92.5753156036986,
2686,113194,1976843,691083,N,1,2,2680,N119,0.0,17061208100000.0,232307,CV D RA SUA;WALTON,001-ALT,33.0,,,,,9825.0,9300,9306,232307,32.5666424432239,-92.5753156036986,
39552,113201,1682359,660679,N,1,2,8358,E4161,0.0,17015238640000.0,232315,CV D SUB;W H WERNER 7,003-ALT,33.0,,,,,8500.0,7990,8020,232315,32.478948719407,-93.53019568718241,
1203,113202,1948940,606696,N,1,2,9203,C440,0.0,17049206650000.0,232316,UCV RA SU129;STEWT-HARRISON 34,002,20.0,,,,,12320.0,11825,11835,232316,32.3346036938287,-92.6654669110087,
79299,113205,1591557,542785,N,1,2,4541,6318,0.0,17031238010000.0,232321,HOSS RA SU20;BURFORD ESTATE,001-ALT,33.0,,,,,10445.0,7204,8254,232321,32.1521946833764,-93.81996665096679,
79300,113205,1591557,542785,N,1,2,4541,6318,0.0,17031238010000.0,232321,HOSS RA SU20;BURFORD ESTATE,001-ALT,33.0,,,,,10445.0,7204,8254,232321,32.1521946833764,-93.81996665096679,
79301,113205,1591557,542785,N,1,2,4541,6318,0.0,17031238010000.0,232321,HOSS RA SU20;BURFORD ESTATE,001-ALT,33.0,,,,,10445.0,7204,8254,232321,32.1521946833764,-93.81996665096679,
2648,113207,1903023,719836,N,1,2,8891,R3800,0.0,17061208120000.0,232324,LCV RA SUF;MCKINNEY 7,001,33.0,,,,,11392.0,9558,11192,232324,32.6453091280754,-92.8151948789702,
42340,113208,1678053,674803,N,1,2,8358,E4161,0.0,17015238650000.0,232326,LCV RA SUHH;USA,020,33.0,,,,,10340.0,8590,10110,232326,32.517655535271395,-93.5445995008761,
42341,113208,1678053,674803,N,1,2,8358,E4161,0.0,17015238650000.0,232326,LCV RA SUHH;USA,020,33.0,,,,,10340.0,8590,10110,232326,32.517655535271395,-93.5445995008761,
42324,113210,1678063,674803,N,1,2,8358,E4161,0.0,17015238670000.0,232328,LCV RA SUHH;USA,022-ALT,33.0,,,,,10168.0,5877,9563,232328,32.517655800156305,-93.5445670615091,
42325,113210,1678063,674803,N,1,2,8358,E4161,0.0,17015238670000.0,232328,LCV RA SUHH;USA,022-ALT,33.0,,,,,10168.0,5877,9563,232328,32.517655800156305,-93.5445670615091,
42326,113210,1678063,674803,N,1,2,8358,E4161,0.0,17015238670000.0,232328,LCV RA SUHH;USA,022-ALT,33.0,,,,,10168.0,5877,9563,232328,32.517655800156305,-93.5445670615091,
87465,113213,1583732,794036,N,1,2,2152,S077,0.0,17017338880000.0,232347,STINSON,013,23.0,,,,,1003.0,990,1003,232347,32.8424697326385,-93.85539683294029,
11539,113214,1791278,578581,N,1,2,4900,T287,0.0,17013215150000.0,232348,HOSS RA SUC;PARDEE 27,001,33.0,,,,,13198.0,11075,11098,232348,32.255642232539,-93.17534897943409,
57883,113217,2051138,414369,N,1,5,9031,R250,0.0,17059253020000.0,232362,URANIA LUMBER COMPANY N,030,33.0,,,,,927.0,893,897,232362,31.8059056097821,-92.3355286314971,
43542,113218,1677872,613820,N,1,2,3608,A1760,0.0,17015238690000.0,232369,LCV RA SUAA;ELM GROVE PLTN 30,002,33.0,,,,,9168.0,6905,8924,232369,32.350033767381,-93.54328327164741,
43543,113218,1677872,613820,N,1,2,3608,A1760,0.0,17015238690000.0,232369,LCV RA SUAA;ELM GROVE PLTN 30,002,33.0,,,,,9168.0,6905,8924,232369,32.350033767381,-93.54328327164741,
137223,113222,2324521,395106,N,1,2,5655,S229,0.0,17029230580000.0,232373,G M RHODES B,014,33.0,,,,,4850.0,3683,3685,232373,31.7487537095338,-91.4560967087838,
137224,113222,2324521,395106,N,1,2,5655,S229,0.0,17029230580000.0,232373,G M RHODES B,014,33.0,,,,,4850.0,3683,3685,232373,31.7487537095338,-91.4560967087838,
137054,113223,2321557,393506,N,1,2,5655,S229,0.0,17029230590000.0,232374,G M RHODES B,015,33.0,,,,,6212.0,4130,4660,232374,31.7444334129718,-91.46568114175459,
137055,113223,2321557,393506,N,1,2,5655,S229,0.0,17029230590000.0,232374,G M RHODES B,015,33.0,,,,,6212.0,4130,4660,232374,31.7444334129718,-91.46568114175459,
40817,113224,1682465,616884,N,1,2,3608,A1760,0.0,17015238710000.0,232377,LCV RA SUN;EGP 19,002-ALT,33.0,,,,,9900.0,8728,9488,232377,32.358576272339,-93.528505119613,
89646,113232,1572249,533372,N,1,2,1464,60005,0.0,17031237990000.0,232399,HOSS SU15;SIMONTON 11,2-D-ALT,33.0,,,,,10500.0,7704,9064,232399,32.1256598951411,-93.88196300125959,
75953,113243,1606663,545673,N,1,2,4541,60005,0.0,17031238520000.0,232410,CV RA SUL;RAY P ODEN SR 35,4-D-ALT,33.0,,,,,10300.0,9682,10198,232410,32.1606290143702,-93.77126819545259,
691,113249,1894450,618219,N,1,2,3432,C047,0.0,17013215170000.0,232424,U PET SUN;WEYERHAEUSER,004-ALT,33.0,,,,,12726.0,7115,10779,232424,32.3659285498839,-92.8420038722258,
692,113249,1894450,618219,N,1,2,3432,C047,0.0,17013215170000.0,232424,U PET SUN;WEYERHAEUSER,004-ALT,33.0,,,,,12726.0,7115,10779,232424,32.3659285498839,-92.8420038722258,
693,113249,1894450,618219,N,1,2,3432,C047,0.0,17013215170000.0,232424,U PET SUN;WEYERHAEUSER,004-ALT,33.0,,,,,12726.0,7115,10779,232424,32.3659285498839,-92.8420038722258,
694,113249,1894450,618219,N,1,2,3432,C047,0.0,17013215170000.0,232424,U PET SUN;WEYERHAEUSER,004-ALT,33.0,,,,,12726.0,7115,10779,232424,32.3659285498839,-92.8420038722258,
127901,113250,1534239,487505,N,1,2,6156,B3780,0.0,17031238750000.0,232425,HOSS SUBB;B G DOUCIERE ETAL,008-ALT,33.0,,,,,8964.0,6584,8676,232425,31.998194313777297,-94.0026831446389,
14661,113252,1750761,654731,N,1,2,8270,2836,0.0,17119219990000.0,232429,HOSS B SUX;WILLAMETTE IND INC,004-ALT,33.0,,,,,9640.0,7868,9309,232429,32.4641953938701,-93.3082487774195,
15127,113258,1747613,653050,N,1,2,8270,2836,0.0,17119220000000.0,232439,HOSS B SUX;R L LANGFORD 17,001-ALT,33.0,,,,,9610.0,8194,9152,232439,32.4595099877653,-93.31841384552371,
64277,113267,1638220,595404,N,1,2,2360,A1760,0.0,17031238760000.0,232462,CV RA SUK;FRIERSON ETAL 11,002-ALT,33.0,,,,,9840.0,8259,9590,232462,32.2983015207794,-93.6710316726635,
48974,113273,1669454,601330,N,1,2,3608,A1760,0.0,17017339030000.0,232469,CV RA SU64;TENSAS DELTA 1,001-ALT,33.0,,,,,9410.0,6098,9218,232469,32.315477385289505,-93.57014173490059,
48975,113273,1669454,601330,N,1,2,3608,A1760,0.0,17017339030000.0,232469,CV RA SU64;TENSAS DELTA 1,001-ALT,33.0,,,,,9410.0,6098,9218,232469,32.315477385289505,-93.57014173490059,
49349,113275,1664344,630956,N,1,2,3608,A1760,0.0,17015238770000.0,232473,LCV RA SUJJ;LUCKY TRUST 3,006-ALT,33.0,,,,,10688.0,9814,10511,232473,32.3967689552765,-93.5876436105398,
15846,113276,1742157,629096,N,1,2,5096,X004,0.0,17013215180000.0,232474,HOSS B SUD;BAKER OIL 7,001,33.0,,,,,11000.0,7587,8140,232474,32.3935543157649,-93.335503750478,
45880,113281,1670662,666549,N,1,2,8358,E4161,0.0,17015236260000.0,232482,LCV RA SUO;USA (PARCEL 3),046-ALT,33.0,,,,,8680.0,5152,5290,232482,32.4947714434136,-93.5683114694548,
45881,113281,1670662,666549,N,1,2,8358,E4161,0.0,17015236260000.0,232482,LCV RA SUO;USA (PARCEL 3),046-ALT,33.0,,,,,8680.0,5152,5290,232482,32.4947714434136,-93.5683114694548,
45882,113281,1670662,666549,N,1,2,8358,E4161,0.0,17015236260000.0,232482,LCV RA SUO;USA (PARCEL 3),046-ALT,33.0,,,,,8680.0,5152,5290,232482,32.4947714434136,-93.5683114694548,
58995,113282,1701523,485410,N,1,2,7651,R236,0.0,17031238800000.0,232484,LODESTRO,001,23.0,,,,,7400.0,6689,6693,232484,31.9976618239534,-93.4630080464883,
58996,113282,1701523,485410,N,1,2,7651,R236,0.0,17031238800000.0,232484,LODESTRO,001,23.0,,,,,7400.0,6689,6693,232484,31.9976618239534,-93.4630080464883,
41837,113285,1715598,523176,N,1,2,1843,B300,430.0,17081208560000.0,232487,KENWOOD 20 SWD,001,26.0,II,5,,,8200.0,4890,5030,232487,32.1018123332792,-93.4186377786182,
41838,113285,1715598,523176,N,1,2,1843,B300,430.0,17081208560000.0,232487,KENWOOD 20 SWD,001,26.0,II,5,,,8200.0,4890,5030,232487,32.1018123332792,-93.4186377786182,
55260,113288,1652509,621017,N,1,2,3608,A1760,0.0,17015238790000.0,232494,LCV RA SUWW;MERCER 17,005-ALT,33.0,,,,,10270.0,9378,10240,232494,32.3691184320609,-93.6256505128298,
1251,113300,1948428,605471,N,1,4,9203,C440,0.0,17049206750000.0,232515,LCV RA SU129;STEWART-HARISON34,003-ALT,31.0,,,,,15366.0,0,0,232515,32.3312342654196,-92.6671184906046,
2868,113303,1906096,722537,N,1,2,8891,R3800,0.0,17061208170000.0,232520,LCV RA SUG;A F HARRISON 8,001-ALT,33.0,,,,,12975.0,9470,10108,232520,32.6527569585955,-92.8052365740172,
2869,113303,1906096,722537,N,1,2,8891,R3800,0.0,17061208170000.0,232520,LCV RA SUG;A F HARRISON 8,001-ALT,33.0,,,,,12975.0,9470,10108,232520,32.6527569585955,-92.8052365740172,
130533,113305,2317273,489170,N,1,2,8929,W213,,17107206210000.0,232522,TENSAS FARMS ETAL F,001,33.0,,,,,8600.0,8190,8206,232522,32.0075186963641,-91.4765563471785,
96754,113315,1557947,553106,N,1,2,1464,C5803,0.0,17031238840000.0,232538,CV RA SUN;S E JOHNSON 29,001,33.0,,,,,10408.0,9784,10304,232538,32.1793931993949,-93.92899848159479,
96425,113316,1557671,555178,N,1,2,1464,C5803,0.0,17031238850000.0,232539,CV RA SUL;S E JOHNSON 20,001,33.0,,,,,10400.0,9780,10280,232539,32.185078437631,-93.9299787555483,
114404,113319,1562489,484919,N,1,2,6156,C047,0.0,17031238860000.0,232542,HOSS SUT;CHREENE ETAL 28,001-ALT,33.0,,,,,8000.0,6420,7537,232542,31.9921291251316,-93.91145200604971,
114405,113319,1562489,484919,N,1,2,6156,C047,0.0,17031238860000.0,232542,HOSS SUT;CHREENE ETAL 28,001-ALT,33.0,,,,,8000.0,6420,7537,232542,31.9921291251316,-93.91145200604971,
114406,113319,1562489,484919,N,1,2,6156,C047,0.0,17031238860000.0,232542,HOSS SUT;CHREENE ETAL 28,001-ALT,33.0,,,,,8000.0,6420,7537,232542,31.9921291251316,-93.91145200604971,
114407,113319,1562489,484919,N,1,2,6156,C047,0.0,17031238860000.0,232542,HOSS SUT;CHREENE ETAL 28,001-ALT,33.0,,,,,8000.0,6420,7537,232542,31.9921291251316,-93.91145200604971,
114408,113319,1562489,484919,N,1,2,6156,C047,0.0,17031238860000.0,232542,HOSS SUT;CHREENE ETAL 28,001-ALT,33.0,,,,,8000.0,6420,7537,232542,31.9921291251316,-93.91145200604971,
2,113320,1919657,653245,N,1,2,8310,R3800,0.0,17061208190000.0,232544,HOSS SUB;MORGAN ETAL,001-ALT,33.0,,,,,8600.0,6480,6554,232544,32.462397510259,-92.7606369462446,
3,113320,1919657,653245,N,1,2,8310,R3800,0.0,17061208190000.0,232544,HOSS SUB;MORGAN ETAL,001-ALT,33.0,,,,,8600.0,6480,6554,232544,32.462397510259,-92.7606369462446,
4,113320,1919657,653245,N,1,2,8310,R3800,0.0,17061208190000.0,232544,HOSS SUB;MORGAN ETAL,001-ALT,33.0,,,,,8600.0,6480,6554,232544,32.462397510259,-92.7606369462446,
5,113320,1919657,653245,N,1,2,8310,R3800,0.0,17061208190000.0,232544,HOSS SUB;MORGAN ETAL,001-ALT,33.0,,,,,8600.0,6480,6554,232544,32.462397510259,-92.7606369462446,
121524,113324,1548401,494348,N,1,2,6156,C332,0.0,17031238870000.0,232560,HOSS SUHH;POLLOCK,001-ALT,33.0,,,,,8509.0,6461,8278,232560,32.017535168585,-93.9572992850963,
3163,113327,1848209,631085,N,1,2,1320,T287,0.0,17013215210000.0,232570,HOSS C RA SUK;POOLE ETAL,006-ALT,33.0,,,,,10400.0,8676,8780,232570,32.4008062195451,-92.99195529930219,
3164,113327,1848209,631085,N,1,2,1320,T287,0.0,17013215210000.0,232570,HOSS C RA SUK;POOLE ETAL,006-ALT,33.0,,,,,10400.0,8676,8780,232570,32.4008062195451,-92.99195529930219,
6764,113328,1811566,662308,N,1,2,2000,T287,0.0,17013215090000.0,232571,HOSS A SUTT;HINES C,1-D-ALT,33.0,,,,,10670.0,7392,7896,232571,32.4861162100747,-93.1112469290643,
127238,113330,1534953,492785,N,1,2,6156,C332,0.0,17031238880000.0,232574,HOSS SUAA;LOFTIN,001-ALT,33.0,,,,,8512.0,6518,8072,232574,32.012734860088,-94.0006156990205,
64819,113332,1645112,562185,N,1,2,4906,60005,0.0,17031238900000.0,232576,CV RA SUJ;SAMMO PARTNERSHIP 13,001,33.0,,,,,10200.0,9187,10010,232576,32.2071948902792,-93.64759051586701,
106791,113343,1633702,393359,N,1,2,2872,4400,0.0,17085220420000.0,232591,FRED VUA;JAGNEAUX,001,33.0,,,,,9275.0,3389,4165,232591,31.7427799445766,-93.6785471402256,
63759,113345,1645522,572753,N,1,2,2360,A1760,0.0,17031238950000.0,232594,CV RA SU69;HUNT PLYWOOD B,002-ALT,33.0,,,,,10500.0,9342,9757,232594,32.2362554309123,-93.6466260752738,
2657,113350,1983566,627467,N,1,2,9203,C440,0.0,17049206770000.0,232610,LCV RA SUCC;DAVIS LUMBER 10,004-ALT,33.0,,,,,14046.0,11968,13246,232610,32.3917938499825,-92.55339254627451,
15049,113352,1753250,612035,N,1,2,5096,C332,0.0,17013215230000.0,232615,CV RA SUT;LA MINERALS 28,001,33.0,,,,,11000.0,9341,9413,232615,32.346888766045396,-93.29915933023541,
8809,113362,1809785,705914,N,1,2,5880,N119,0.0,17027223360000.0,232627,HOSS B RA SUAA;WALKER ETAL 29,001-ALT,33.0,,,,,11060.0,8495,9498,232627,32.6059423627551,-93.11782871662251,
15209,113368,1746883,656918,N,1,2,8270,2836,0.0,17119220050000.0,232646,HOSS B SUJ;KENNER 8,004-ALT,33.0,,,,,9400.0,7706,9161,232646,32.4701264631283,-93.32087536748371,
15210,113368,1746883,656918,N,1,2,8270,2836,0.0,17119220050000.0,232646,HOSS B SUJ;KENNER 8,004-ALT,33.0,,,,,9400.0,7706,9161,232646,32.4701264631283,-93.32087536748371,
4667,113375,1932841,739377,N,1,2,4499,N119,0.0,17061208210000.0,232656,HOSS D SUA;BARNETT 30,001-ALT,33.0,,,,,9020.0,7290,7300,232656,32.6992180896135,-92.71845527106541,
4668,113375,1932841,739377,N,1,2,4499,N119,0.0,17061208210000.0,232656,HOSS D SUA;BARNETT 30,001-ALT,33.0,,,,,9020.0,7290,7300,232656,32.6992180896135,-92.71845527106541,
112814,113376,1538027,558479,N,1,2,1464,D6883,0.0,17031238990000.0,232657,CV RA SU67;TAYLOR,002-ALT,33.0,,,,,10207.0,9573,10076,232657,32.1934239167488,-93.99361678844471,
50649,113377,1665417,601281,N,1,2,3608,A1760,0.0,17017339210000.0,232660,CV RA SU65;W K CUPPLES 39,003-ALT,33.0,,,,,9350.0,6292,9206,232660,32.315232518449,-93.5832070788694,
35345,113378,1688090,634053,N,1,2,3608,A1760,0.0,17015238910000.0,232662,LCV RA SUK;ROOS,027-ALT,33.0,,,,,10111.0,7938,9866,232662,32.4059130865368,-93.51080773414179,
35346,113378,1688090,634053,N,1,2,3608,A1760,0.0,17015238910000.0,232662,LCV RA SUK;ROOS,027-ALT,33.0,,,,,10111.0,7938,9866,232662,32.4059130865368,-93.51080773414179,
38960,113380,1684095,630583,N,1,2,3608,A1760,0.0,17015238930000.0,232664,LCV RA SUK;MCDADE,005-ALT,33.0,,,,,9950.0,7732,9744,232664,32.396272327708004,-93.5236453958552,
38961,113380,1684095,630583,N,1,2,3608,A1760,0.0,17015238930000.0,232664,LCV RA SUK;MCDADE,005-ALT,33.0,,,,,9950.0,7732,9744,232664,32.396272327708004,-93.5236453958552,
38962,113380,1684095,630583,N,1,2,3608,A1760,0.0,17015238930000.0,232664,LCV RA SUK;MCDADE,005-ALT,33.0,,,,,9950.0,7732,9744,232664,32.396272327708004,-93.5236453958552,
49565,113381,1670487,590793,N,1,2,2360,M289,0.0,17017338700000.0,232666,HOSS RA SU53;COLBERT ETAL,3-D-ALT,33.0,,,,,9680.0,6364,6372,232666,32.2865424032165,-93.5664626898508,
78906,113384,1579468,597771,N,1,4,2360,60005,0.0,17017339220000.0,232672,CV RA SU83;COPELAND 12,001,33.0,,,,,10450.0,9760,10304,232672,32.3029218989871,-93.86125556558581,
1749,113392,1963431,609949,N,1,2,9203,C440,0.0,17049206810000.0,232694,HOSS RA SURR;STEWART-HARISON30,009-ALT,20.0,,,,,8429.0,7684,8156,232694,32.343597424271195,-92.6185615015675,
22609,113395,1756454,524382,N,1,2,6562,G2380,0.0,17081208570000.0,232697,JUR RA SUA;ADCOCK INV LP ETAL,001,31.0,,,,,12878.0,0,0,232697,32.1060105944413,-93.28672560447029,
66242,113407,2088965,414704,N,1,2,7130,X004,0.0,17059253100000.0,232719,WX E1 RA SU330;LA CENT O&G,A-38,33.0,,,,,3000.0,2259,2262,232719,31.806610064049398,-92.2137557631904,
66243,113407,2088965,414704,N,1,2,7130,X004,0.0,17059253100000.0,232719,WX E1 RA SU330;LA CENT O&G,A-38,33.0,,,,,3000.0,2259,2262,232719,31.806610064049398,-92.2137557631904,
79908,113411,1576025,594975,N,1,2,2360,60005,0.0,17017339270000.0,232724,CV RA SU85;BROWN 14,001,33.0,,,,,11000.0,9237,10259,232724,32.2951175513308,-93.872283517745,
79909,113411,1576025,594975,N,1,2,2360,60005,0.0,17017339270000.0,232724,CV RA SU85;BROWN 14,001,33.0,,,,,11000.0,9237,10259,232724,32.2951175513308,-93.872283517745,
83704,113413,1563014,688602,N,1,2,4313,P6243,315.0,17017339280000.0,232729,CV RC SUA;MANGHAM 17,001,33.0,,,,,9900.0,9576,9812,232729,32.5519886099471,-93.9183501712007,
