,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude
71285,129408,2228776,653313,N,1,2,9709,B1820,1060.0,17083881430000.0,974922,INJECTION WELL,OSP-31,9.0,V,17,,,25.0,24,25,974922,32.4606887256889,-91.75843196733129
71289,129409,2228781,653328,N,1,2,9709,B1820,1060.0,17083881440000.0,974923,INJECTION WELL,OSP-32,9.0,V,17,,,25.0,24,25,974923,32.4607298605023,-91.7584154242491
71297,129410,2228791,653349,N,1,2,9709,B1820,1060.0,17083881450000.0,974924,INJECTION WELL,OSP-33,9.0,V,17,,,25.0,24,25,974924,32.4607873927234,-91.75838253784521
71283,129411,2228771,653348,N,1,2,9709,B1820,1060.0,17083881460000.0,974925,INJECTION WELL,OSP-34,9.0,V,17,,,25.0,24,25,974925,32.460785020864,-91.7584474004705
71288,129412,2228780,653369,N,1,2,9709,B1820,1060.0,17083881470000.0,974926,INJECTION WELL,OSP-35,9.0,V,17,,,25.0,24,25,974926,32.460842571929305,-91.7584177560902
71269,129413,2228755,653374,N,1,2,9709,B1820,1060.0,17083881480000.0,974927,INJECTION WELL,OSP-36,9.0,V,17,,,25.0,24,25,974927,32.4608567858259,-91.75849869568711
71280,129414,2228770,653389,N,1,2,9709,B1820,1060.0,17083881490000.0,974928,INJECTION WELL,OSP-37,9.0,V,17,,,25.0,24,25,974928,32.4608977322884,-91.7584497323522
114451,129445,1548258,519219,N,1,2,1464,S430,480.0,17031880560000.0,974970,JCB SWD,001,9.0,II,7,540.0,,5700.0,5419,5508,974970,32.0858936752706,-93.95883964217859
114447,129446,1548573,518352,N,1,2,1464,S430,540.0,17031880570000.0,974971,JCB SWD,002,9.0,II,7,,,5700.0,5397,5479,974971,32.0835221797565,-93.95778501036959
62559,129448,1946521,372801,N,1,2,9709,J074,930.0,17043880170000.0,974975,DEVON-DONNER SWD,001,9.0,II,5,,,2119.0,1815,1950,974975,31.6916195010073,-92.6720950534509
71653,129449,2230074,659580,N,1,2,9709,R2560,1060.0,17083881500000.0,974991,OSP,001,9.0,V,17,,,25.0,24,25,974991,32.4778896282328,-91.7540838935092
71657,129450,2230089,659573,N,1,2,9709,R2560,1060.0,17083881510000.0,974992,OSP,002,9.0,V,17,,,25.0,24,25,974992,32.4778701039334,-91.75403541049921
71650,129451,2230073,659565,N,1,2,9709,R2560,1060.0,17083881520000.0,974993,OSP,003,9.0,V,17,,,25.0,24,25,974993,32.4778484184272,-91.75408747112871
71658,129452,2230090,659558,N,1,2,9709,R2560,1060.0,17083881530000.0,974994,OSP,004,9.0,V,17,,,25.0,24,25,974994,32.4778288562323,-91.7540325028969
71646,129453,2230065,659548,N,1,2,9709,R2560,1060.0,17083881540000.0,974995,OSP,005,9.0,V,17,,,25.0,24,25,974995,32.4778018440797,-91.75411379175371
71656,129454,2230087,659544,N,1,2,9709,R2560,1060.0,17083881550000.0,974996,OSP,006,9.0,V,17,,,25.0,24,25,974996,32.4777904329072,-91.7540425434424
71663,129455,2230099,659528,N,1,2,9709,R2560,1060.0,17083881560000.0,974997,OSP,007,9.0,V,17,,,,24,25,974997,32.477746228186696,-91.75400398937109
71660,129456,2230094,659515,N,1,2,9709,R2560,1060.0,17083881570000.0,974998,OSP,008,9.0,V,17,,,25.0,24,25,974998,32.4777105913439,-91.7540204928187
71644,129457,2230059,659530,N,1,2,9709,R2560,1060.0,17083881580000.0,974999,OSP,009,9.0,V,17,,,25.0,24,25,974999,32.4777524832512,-91.75413364944599
71652,129458,2230075,659499,N,1,2,9709,R2560,1060.0,17083881590000.0,975000,OSP,010,9.0,V,17,,,25.0,24,25,975000,32.4776669740148,-91.7540824598759
71651,129459,2230074,659517,N,1,2,9709,R2560,1060.0,17083881600000.0,975001,OSP,011,9.0,V,17,,,25.0,24,25,975001,32.4777164674679,-91.75408530049629
71649,129460,2230071,659517,N,1,2,9709,R2560,1060.0,17083881610000.0,975002,OSP,012,9.0,V,17,,,15.0,14,15,975002,32.4777165243085,-91.7540950283485
71655,129461,2230087,659516,N,1,2,9709,R2560,1060.0,17083881620000.0,975003,OSP,013,9.0,V,17,,,15.0,14,15,975003,32.4777134725661,-91.75404316880459
127557,129462,1988526,241121,N,1,2,9709,A3320,1510.0,17079880590000.0,975013,SS45,IW-001,9.0,V,17,,,68.0,56,66,975013,31.329725557406803,-92.53689323376751
127524,129463,1988843,241311,N,1,2,9709,A3320,1510.0,17079880600000.0,975014,SS45,IW-002,9.0,V,17,,,70.0,56,66,975014,31.330248199211397,-92.5358781761618
20729,129464,2118489,671529,N,1,2,9709,A2600,890.0,17073881530000.0,975015,TRENCH 1,T-1,9.0,V,17,,,10.0,9,10,975015,32.512335304919,-92.1157815048863
20730,129465,2118495,671519,N,1,2,9709,A2600,890.0,17073881540000.0,975016,TRENCH 2,T-2,9.0,V,17,,,10.0,9,10,975016,32.5123077602781,-92.11576215660709
20734,129466,2118510,671505,N,1,2,9709,A2600,890.0,17073881550000.0,975017,TRENCH 3,T-3,9.0,V,17,,,10.0,9,10,975017,32.512269133215,-92.1157136593201
46508,129467,1812729,426279,N,1,2,9715,D208,217.0,17069880050000.0,975018,RED RIVER WATERWAY DISTRICT,IW-1,9.0,V,17,,,24.0,12,22,975018,31.8373172202708,-93.1032167064105
46510,129468,1812744,426254,N,1,2,9715,D208,217.0,17069880060000.0,975019,RED RIVER WATERWAY DISTRICT,IW-3,9.0,V,17,,,26.0,16,26,975019,31.8372487230729,-93.10316795526279
46502,129469,1812769,426281,N,1,2,9715,D208,217.0,17069880070000.0,975020,RED RIVER WATERWAY DISTRICT,IW-5,9.0,V,17,,,32.0,15,30,975020,31.837323330271,-93.1030879332164
14509,129470,1755960,690862,N,1,2,8270,B272,,17119880930000.0,975023,WREN MONITOR WELL,002,9.0,V,25,924.0,,1000.0,910,918,975023,32.5636091072841,-93.29224905952829
87506,129472,1569867,755377,N,1,2,2152,6540,220.0,17017886040000.0,975073,MARY SELF ROGERS SWD,001,9.0,II,5,170.0,,950.0,780,890,975073,32.735746796439,-93.89890797691099
6299,129474,2011447,699926,N,1,2,2680,T287,900.0,17061880190000.0,975094,WILDHORSE RESOURCES II 34 SWD,001,9.0,II,5,970.0,,8000.0,7076,7724,975094,32.5909632463314,-92.462986534338
115290,129475,1525121,679258,N,1,2,4313,T162,135.0,17017886050000.0,975098,HENDRICK SWD,005,9.0,II,5,,,1100.0,940,975,975098,32.5248864920654,-94.04088139873122
76808,129476,1585006,634685,N,1,2,9715,H229,425.0,17017886060000.0,975099,INJECTION WELL,IW-42,9.0,V,17,,,30.0,20,30,975099,32.4045720043302,-93.84481487080531
76804,129477,1585021,634687,N,1,2,9715,H229,425.0,17017886070000.0,975100,INJECTION WELL,IW-43,9.0,V,17,,,30.0,20,30,975100,32.4045780127418,-93.84476635340451
76802,129478,1585030,634695,N,1,2,9715,H229,425.0,17017886080000.0,975101,INJECTION WELL,IW-44,9.0,V,17,,,30.0,20,30,975101,32.4046003076907,-93.8447375162173
76789,129479,1585050,634696,N,1,2,9715,H229,425.0,17017886090000.0,975102,INJECTION WELL,IW-45,9.0,V,17,,,30.0,20,30,975102,32.4046037380023,-93.8446727593502
76778,129480,1585070,634689,N,1,2,9715,H229,425.0,17017886100000.0,975103,INJECTION WELL,IW-46,9.0,V,17,,,30.0,20,30,975103,32.4045851801505,-93.8446076810313
76772,129481,1585080,634700,N,1,2,9715,H229,425.0,17017886110000.0,975104,INJECTION WELL,IW-47,9.0,V,17,,,30.0,20,30,975104,32.4046157546991,-93.84457572449041
76761,129482,1585092,634693,N,1,2,9715,H229,425.0,17017886120000.0,975105,INJECTION WELL,IW-48,9.0,V,17,,,32.0,22,32,975105,32.4045969241166,-93.844536565002
76762,129483,1585093,634668,N,1,2,9715,H229,425.0,17017886130000.0,975106,INJECTION WELL,IW-49,9.0,V,17,,,30.0,20,30,975106,32.4045282452924,-93.844532320684
76763,129484,1585094,634654,N,1,2,9715,H229,425.0,17017886140000.0,975107,INJECTION WELL,IW-50,9.0,V,17,,,30.0,20,30,975107,32.4044898001476,-93.84452851833531
76750,129485,1585105,634686,N,1,2,9715,H229,425.0,17017886150000.0,975108,INJECTION WELL,IW-51,9.0,V,17,,,30.0,20,30,975108,32.4045781276064,-93.84449416567792
76741,129486,1585116,634704,N,1,2,9715,H229,425.0,17017886160000.0,975109,INJECTION WELL,IW-52,9.0,V,17,,,30.0,20,30,975109,32.4046279758248,-93.84445925048401
76742,129487,1585115,634696,N,1,2,9715,H229,425.0,17017886170000.0,975110,INJECTION WELL,IW-53,9.0,V,17,,,30.0,20,30,975110,32.4046059536103,-93.8444621689252
95893,129488,2113292,333359,N,1,2,7040,W118,566.0,17059881140000.0,975111,SHAPIRO HEIRS SWD,001,9.0,II,5,,,1600.0,1536,1546,975111,31.5827841820536,-92.13632015332442
22584,129489,2124696,630810,N,1,2,2616,B317,925.0,17073881560000.0,975113,MA-I1,7238Z,9.0,V,17,,,25.0,15,25,975113,32.4003506237122,-92.0961396769117
22602,129490,2124738,630809,N,1,2,2616,B317,925.0,17073881570000.0,975114,MA-I2,7239Z,9.0,V,17,,,25.0,15,25,975114,32.400347443283,-92.0960036113195
22624,129491,2124778,630810,N,1,2,2616,B317,925.0,17073881580000.0,975115,MA-I3,7240Z,9.0,V,17,,,25.0,15,25,975115,32.4003497806826,-92.0958740014211
22645,129492,2124827,630811,N,1,2,2616,B317,925.0,17073881590000.0,975116,MA-I4,7241Z,9.0,V,17,,,,15,25,975116,32.4003520253599,-92.09571523201059
22670,129493,2124869,630812,N,1,2,2616,B317,925.0,17073881600000.0,975117,MA-I5,7242Z,9.0,V,17,,,25.0,15,25,975117,32.4003543418837,-92.0955791422082
22582,129494,2124689,630756,N,1,2,2616,B317,925.0,17073881610000.0,975118,MA-I6,7243Z,9.0,V,17,,,25.0,15,25,975118,32.4002022657046,-92.0961630096014
22598,129495,2124724,630759,N,1,2,2616,B317,925.0,17073881620000.0,975119,MA-I7,7244Z,9.0,V,17,,,25.0,15,25,975119,32.4002101520716,-92.09604957541642
22618,129496,2124766,630767,N,1,2,2616,B317,925.0,17073881630000.0,975120,MA-I8,7245Z,9.0,V,17,,,25.0,15,25,975120,32.4002317098712,-92.09591340112249
22642,129497,2124815,630772,N,1,2,2616,B317,925.0,17073881640000.0,975121,MA-I9,7246Z,9.0,V,17,,,25.0,15,25,975121,32.400244949408496,-92.09575458349221
22666,129498,2124861,630775,N,1,2,2616,B317,925.0,17073881650000.0,975122,MA-I10,7247Z,9.0,V,17,,,25.0,15,25,975122,32.40025272221639,-92.09560550986271
109995,129501,2307962,648943,N,1,2,3294,D188,2320.0,17083881640000.0,975125,DELHI HOLT BRYANT SU;DELHI UT,58-10,9.0,II,9-IW,,,3613.0,3341,3480,975125,32.4469294404124,-91.50184438257419
109997,129503,2307962,648978,N,1,2,3294,D188,2310.0,17083881650000.0,975132,DELHI HOLT BRYANT SU;DELHI UT,57-1,9.0,II,9-IW,,,4320.0,3720,4320,975132,32.4470256399551,-91.5018433370377
93306,129512,1570993,781528,N,1,2,2152,1234,220.0,17017886180000.0,975169,HORTON-HUCKABY SWD,002,9.0,II,5,,,1100.0,966,976,975169,32.8076525254687,-93.89634185720881
22587,129513,2124684,630637,N,1,2,2616,B317,925.0,17073881660000.0,975175,MA-I11,7267Z,9.0,V,17,,,25.0,15,25,975175,32.3998752214378,-92.09618064841801
24175,129514,1744898,772781,N,1,2,2944,6327,1090.0,17119880940000.0,975176,C V PETTIT UNIT SWD,001,9.0,II,5,,,2050.0,1780,1796,975176,32.7885256283624,-93.33018892358179
48083,129517,2035719,428147,N,1,2,7850,T040,950.0,17127880660000.0,975180,LAVESPERE SWD,021,9.0,II,5,,,1752.0,1606,1618,975180,31.8438368496618,-92.3851179668018
90327,129518,2286227,642529,N,1,2,3294,D188,1025.0,17083881660000.0,975181,DELHI HOLT BRYANT SU;DELHI UT,123-54,9.0,II,9-IGW,,,3742.0,3342,3384,975181,32.4298311113395,-91.5724763107179
84167,129519,2277261,639649,N,1,2,3294,D188,1023.0,17083881670000.0,975182,DELHI HOLT BRYANT SU;DELHI UT,169-7,9.0,II,9-IGW,,,3567.0,3328,3344,975182,32.4221228669787,-91.601611626819
76809,129523,1585003,634716,N,1,2,9715,H229,425.0,17017886190000.0,975192,INJECTION WELL,IW-54,9.0,V,17,,,30.0,20,30,975192,32.404657106055495,-93.844825836168
76805,129524,1585017,634717,N,1,2,9715,H229,425.0,1701788620000.0,975193,INJECTION WELL,IW-55,9.0,V,17,,,30.0,20,30,975193,32.4046603318634,-93.8447805183918
76799,129525,1585032,634719,N,1,2,9715,H229,425.0,17017886210000.0,975194,INJECTION WELL,IW-56,9.0,V,17,,,30.0,20,30,975194,32.404666340261805,-93.84473200094222
76791,129526,1585047,634721,N,1,2,9715,H229,425.0,17017886220000.0,975195,INJECTION WELL,IW-57,9.0,V,17,,,,0,0,975195,32.404672348641895,-93.8446834834864
76764,129527,1585087,634725,N,1,2,9715,H229,425.0,17017886230000.0,975196,INJECTION WELL,IW-58,9.0,V,17,,,30.0,9,29,975196,32.4046847062102,-93.84455405000071
76768,129528,1585087,634708,N,1,2,9715,H229,425.0,17017886240000.0,975197,INJECTION WELL,IW-59,9.0,V,17,,,,0,0,975197,32.4046379814331,-93.84455336695291
76745,129529,1585108,634728,N,1,2,9715,H229,425.0,17017886250000.0,975198,INJECTION WELL,IW-60,9.0,V,17,,,30.0,20,30,975198,32.4046936675457,-93.84448613356649
76765,129530,1585089,634681,N,1,2,9715,H229,425.0,17017886260000.0,975199,INJECTION WELL,IW-61,9.0,V,17,,,30.0,20,30,975199,32.404563839663304,-93.844545802411
76749,129531,1585107,634677,N,1,2,9715,H229,425.0,17017886270000.0,975200,INJECTION WELL,IW-62,9.0,V,17,,,,20,30,975200,32.4045534591274,-93.8444873243789
76766,129532,1585090,634663,N,1,2,9715,H229,425.0,17017886280000.0,975201,INJECTION WELL,IW-63,9.0,V,17,,,30.0,20,30,975201,32.4045144004537,-93.8445418393397
76775,129533,1585079,634649,N,1,2,9715,H229,425.0,17017886290000.0,975202,INJECTION WELL,IW-64,9.0,V,17,,,30.0,20,30,975202,32.4044755462769,-93.8445769151655
76807,129534,1585009,634655,N,1,2,9715,H229,425.0,17017886300000.0,975203,INJECTION WELL,IW-65,9.0,V,17,,,30.0,20,30,975203,32.404489651118,-93.8448039456495
87188,129535,2279331,605926,N,1,2,5780,G920,720.0,17041880640000.0,975205,CHAPMAN SWD,001,9.0,II,5,,,3252.0,2840,2872,975205,32.3293831045119,-91.5958158611611
117373,129536,1549616,506474,N,1,2,6156,60005,530.0,17031880580000.0,975207,FUNSTON SWD,001,9.0,II,5,,,5650.0,5224,5335,975207,32.0509112764133,-93.95390370101542
117374,129536,1549616,506474,N,1,2,6156,60005,530.0,17031880580000.0,975207,FUNSTON SWD,001,9.0,II,5,,,5650.0,5224,5335,975207,32.0509112764133,-93.95390370101542
9745,129537,1795471,686425,N,1,2,16,S2740,1276.0,17013880760000.0,975210,SUGAR CREEK SWD,004,9.0,II,7,,,4610.0,4512,4554,975210,32.5521436886675,-93.16392107766322
9721,129538,1796331,688768,N,1,2,16,S2740,1196.0,17013880770000.0,975211,SUGAR CREEK SWD,003,9.0,II,7,,,2870.0,2770,2812,975211,32.5585979718158,-93.16117653405242
118469,129542,1549402,503234,N,1,2,6156,60005,550.0,17031880600000.0,975219,SPCS CHER LLC SWD,001,9.0,II,5,,,5650.0,5174,5276,975219,32.0419974738123,-93.9544541733226
118470,129542,1549402,503234,N,1,2,6156,60005,550.0,17031880600000.0,975219,SPCS CHER LLC SWD,001,9.0,II,5,,,5650.0,5174,5276,975219,32.0419974738123,-93.9544541733226
66834,129543,1654615,523370,N,1,4,7651,60046,,17031880610000.0,975223,CARMEL 20 SWD,001,9.0,II,5-C,385.0,,5613.0,5049,5266,975223,32.1007734384113,-93.615577132252
138011,129544,2406715,629998,N,1,2,9709,P5144,1695.0,17065880150000.0,975226,OSP-1,001,9.0,V,17,,,25.0,24,25,975226,32.3919574923517,-91.1824961687807
138027,129545,2406740,630004,N,1,2,9709,P5144,1695.0,0.0,975227,OSP-2,002,9.0,V,17,,,25.0,24,25,975227,32.3919731479379,-91.182414946917
138036,129546,2406776,630006,N,1,2,9709,P5144,1695.0,0.0,975228,OSP-3,003,9.0,V,17,,,25.0,24,25,975228,32.3919774418116,-91.1822982490511
138009,129547,2406712,629978,N,1,2,9709,P5144,1695.0,17065880180000.0,975229,OSP-4,004,9.0,V,17,,,25.0,24,25,975229,32.3919026224812,-91.18250667506041
138017,129548,2406722,629972,N,1,2,9709,P5144,1695.0,0.0,975230,OSP-5,005,9.0,V,17,,,25.0,24,25,975230,32.391885797273694,-91.1824745173175
138031,129549,2406754,629984,N,1,2,9709,P5144,1695.0,17065880200000.0,975231,OSP-6,006,9.0,V,17,,,25.0,24,25,975231,32.3919177099435,-91.182370383172
138037,129550,2406778,629974,N,1,2,9709,P5144,1695.0,17065880210000.0,975232,OSP-7,007,9.0,V,17,,,25.0,24,25,975232,32.3918894227761,-91.18229303126209
138014,129551,2406719,629962,N,1,2,9709,P5144,1695.0,0.0,975233,OSP-8,008,9.0,V,17,,,25.0,24,25,975233,32.3918584124649,-91.1824846295825
138026,129552,2406735,629959,N,1,2,9709,P5144,1695.0,17065880230000.0,975234,OSP-9,009,9.0,V,17,,,25.0,24,25,975234,32.39184963226,-91.18243291716759
138034,129553,2406771,629953,N,1,2,9709,P5144,1695.0,0.0,975235,OSP-10,010,9.0,V,17,,,25.0,24,25,975235,32.3918319381018,-91.18231653471491
138013,129554,2406715,629942,N,1,2,9709,P5144,1695.0,0.0,975236,OSP-11,011,9.0,V,17,,,25.0,24,25,975236,32.3918035760106,-91.18249837527
138025,129555,2406731,629941,N,1,2,9709,P5144,1695.0,0.0,975237,OSP-12,012,9.0,V,17,,,25.0,24,25,975237,32.3918002928234,-91.1824465840784
138032,129556,2406757,629932,N,1,2,9709,P5144,1695.0,0.0,975238,OSP-13,013,9.0,V,17,,,25.0,24,25,975238,32.3917746873666,-91.18236271401621
138035,129557,2406771,629933,N,1,2,9709,P5144,1695.0,0.0,975239,OSP-14,014,9.0,V,17,,,25.0,24,25,975239,32.3917769679798,-91.18231732285379
138022,129558,2406725,629917,N,1,2,9709,P5144,1695.0,0.0,975240,OSP-15,015,9.0,V,17,,,25.0,24,25,975240,32.391734529183005,-91.18246696621
138019,129559,2406725,629991,N,1,2,9709,P5144,1695.0,0.0,975241,OSP-16,016,9.0,V,17,,,15.0,14,15,975241,32.391937918635804,-91.1824640504232
138015,129560,2406721,629973,N,1,2,9709,P5144,1695.0,0.0,975242,OSP-17,017,9.0,V,17,,,15.0,14,15,975242,32.3918885791972,-91.1824777173304
138010,129561,2406711,629962,N,1,2,9709,P5144,1695.0,0.0,975243,OSP-18,018,9.0,V,17,,,15.0,14,15,975243,32.3918586798003,-91.1825105448955
138016,129562,2406720,629958,N,1,2,9709,P5144,1695.0,0.0,975244,OSP-19,019,9.0,V,17,,,15.0,14,15,975244,32.391847385023105,-91.18248154777659
138023,129563,2406727,629959,N,1,2,9709,P5144,1695.0,0.0,975245,OSP-20,020,9.0,V,17,,,15.0,14,15,975245,32.3918498996059,-91.18245883247792
138028,129564,2406742,629955,N,1,2,9709,P5144,1695.0,0.0,975246,OSP-21,021,9.0,V,17,,,15.0,14,15,975246,32.391838404303606,-91.1824103988879
138033,129565,2406766,629957,N,1,2,9709,P5144,1695.0,0.0,975247,OSP-22,022,9.0,V,17,,,,14,15,975247,32.391843099232695,-91.18233257415449
138007,129566,2406705,629949,N,1,2,9709,P5144,1695.0,0.0,975248,OSP-23,023,9.0,V,17,,,15.0,14,15,975248,32.3918231497187,-91.182530493588
138012,129567,2406714,629944,N,1,2,9709,P5144,1695.0,0.0,975249,OSP-24,024,9.0,V,17,,,15.0,14,15,975249,32.3918091064398,-91.1825015358794
138008,129568,2406706,629939,N,1,2,9709,P5144,1695.0,0.0,975250,OSP-25,025,9.0,V,17,,,15.0,14,15,975250,32.391795631240896,-91.1825276481817
137989,129569,2406770,639970,N,1,2,9709,P5144,1695.0,0.0,975251,OSP-26,026,9.0,V,17,,,15.0,14,15,975251,32.419363639685805,-91.18192491751309
63742,129570,2056699,403335,N,1,2,7130,3242,160.0,17059881160000.0,975253,TREMONT C SWD,003,9.0,II,5,,,1753.0,1704,1714,975253,31.7755479092981,-92.3176864442266
17512,129571,2106122,662817,N,1,4,9709,S5183,985.0,17073881670000.0,975264,OSP-1,001,9.0,V,17,,,15.0,14,15,975264,32.4885040389992,-92.1559886872666
17515,129572,2106139,662811,N,1,4,9709,S5183,985.0,0.0,975265,OSP-2,002,9.0,V,17,,,15.0,14,15,975265,32.4884873982646,-92.1559336171386
17516,129573,2106141,662818,N,1,4,9709,S5183,985.0,0.0,975266,OSP-3,003,9.0,V,17,,,15.0,14,15,975266,32.4885066211577,-92.15592705879841
17514,129574,2106135,662833,N,1,4,9709,S5183,985.0,0.0,975267,OSP-4,004,9.0,V,17,,,15.0,14,15,975267,32.4885479031977,-92.1559463624136
17520,129575,2106142,662837,N,1,4,9709,S5183,985.0,0.0,975268,OSP-5,005,9.0,V,17,,,15.0,14,15,975268,32.4885588363859,-92.15592361970958
17530,129576,2106160,662830,N,1,4,9709,S5183,985.0,0.0,975269,OSP-6,006,9.0,V,17,,,15.0,14,15,975269,32.4885394382285,-92.15586531681771
17525,129577,2106152,662808,N,1,4,9709,S5183,985.0,0.0,975270,OSP-7,007,9.0,V,17,,,15.0,14,15,975270,32.488479038453995,-92.1558914883135
17536,129578,2106174,662809,N,1,4,9709,S5183,985.0,0.0,975271,OSP-8,008,9.0,V,17,,,15.0,14,15,975271,32.4884815942704,-92.15582013068008
17540,129579,2106191,662807,N,1,4,9709,S5183,985.0,0.0,975272,OSP-9,009,9.0,V,17,,,15.0,14,15,975272,32.4884759479877,-92.15576501930799
17526,129580,2106155,662800,N,1,4,9709,S5183,985.0,0.0,975273,OSP-10,010,9.0,V,17,,,8.0,7,8,975273,32.4884570231142,-92.15588184168259
17528,129581,2106159,662809,N,1,4,9709,S5183,985.0,0.0,975274,OSP-11,011,9.0,V,17,,,8.0,7,8,975274,32.488481725739305,-92.15586877657681
17531,129582,2106163,662803,N,1,4,9709,S5183,985.0,0.0,975275,OSP-12,012,9.0,V,17,,,8.0,7,8,975275,32.488465198895895,-92.15585586625342
17533,129583,2106166,662813,N,1,4,9709,S5183,985.0,0.0,975276,OSP-13,013,9.0,V,17,,,8.0,7,8,975276,32.4884926589139,-92.15584603387991
17537,129584,2106179,662798,N,1,4,9709,S5183,985.0,0.0,975277,OSP-14,014,9.0,V,17,,,8.0,7,8,975277,32.488451315500804,-92.1558040289106
17542,129585,2106195,662803,N,1,4,9709,S5183,985.0,0.0,975278,OSP-15,015,9.0,V,17,,,8.0,7,8,975278,32.488464918396,-92.1557520883594
17534,129586,2106169,662806,N,1,4,9709,S5183,985.0,0.0,975279,OSP-16,016,9.0,V,17,,,8.0,7,8,975279,32.488473392202,-92.1558363769386
119838,129587,2221936,391001,N,1,2,1984,6479,580.0,17025880310000.0,975280,J M MEYERS SWD,003,9.0,II,5,590.0,,4452.0,2601,2611,975280,31.7397589433215,-91.7862117303752
92470,129588,2288891,642465,N,1,2,3294,D188,1190.0,17083881690000.0,975289,DELHI HOLT BRYANT SU;DELHI UT,123-57,9.0,II,9-IO,,,3685.0,3328,3492,975289,32.4295922095894,-91.56384437588001
92471,129588,2288891,642465,N,1,2,3294,D188,1190.0,17083881690000.0,975289,DELHI HOLT BRYANT SU;DELHI UT,123-57,9.0,II,9-IO,,,3685.0,3328,3492,975289,32.4295922095894,-91.56384437588001
109724,129590,2307669,646852,N,1,2,3294,D188,2315.0,17083881710000.0,975291,DELHI HOLT BRYANT SU;DELHI UT,58-11,9.0,II,9-IW,,,4035.0,3668,3832,975291,32.441189616451695,-91.502856534895
22605,129591,2124724,630637,N,1,4,2616,B317,925.0,0.0,975293,MA-I12,7268Z,9.0,V,17,,,25.0,15,25,975293,32.3998748103147,-92.0960510512869
22627,129592,2124765,630637,N,1,4,2616,B317,925.0,0.0,975294,MA-I13,7269Z,9.0,V,17,,,,0,0,975294,32.3998743887771,-92.0959182142289
22643,129593,2124805,630636,N,1,4,2616,B317,925.0,0.0,975295,MA-I14,7270Z,9.0,V,17,,,25.0,15,25,975295,32.399871228684695,-92.0957886292053
22665,129594,2124844,630637,N,1,4,2616,B317,925.0,0.0,975296,MA-I15,7271Z,9.0,V,17,,,25.0,15,25,975296,32.3998735761566,-92.0956622599008
22579,129595,2124668,630602,N,1,4,2616,B317,925.0,0.0,975297,MA-I16,7272Z,9.0,V,17,,,25.0,15,25,975297,32.399779181240696,-92.0962329104844
22599,129596,2124709,630602,N,1,4,2616,B317,925.0,0.0,975298,MA-I17,7273Z,9.0,V,17,,,25.0,15,25,975298,32.3997787598923,-92.09610007356359
22619,129597,2124750,630603,N,1,4,2616,B317,925.0,0.0,975299,MAI-18,7274Z,9.0,V,17,,,25.0,15,25,975299,32.3997810871089,-92.0959672245443
22639,129598,2124789,630602,N,1,4,2616,B317,925.0,0.0,975300,MA-I19,7275Z,9.0,V,17,,,25.0,15,25,975300,32.3997779373513,-92.0958408795754
22657,129599,2124830,630601,N,1,4,2616,B317,925.0,0.0,975301,MA-I20,7276Z,9.0,V,17,,,25.0,15,25,975301,32.3997747668921,-92.0957080547657
22581,129600,2124667,630572,N,1,4,2616,B317,925.0,0.0,975302,MA-I21,7277Z,9.0,V,17,,,25.0,15,25,975302,32.3996967304197,-92.0962365131603
22610,129601,2124729,630573,N,1,4,2616,B317,925.0,0.0,975303,MA-I22,7278Z,9.0,V,17,,,25.0,15,25,975303,32.3996988419141,-92.0960356258995
22633,129602,2124769,630571,N,1,4,2616,B317,925.0,0.0,975304,MA-I23,7279Z,9.0,V,17,,,25.0,15,25,975304,32.3996929332376,-92.0959060532209
22644,129603,2124799,630571,N,1,4,2616,B317,925.0,0.0,975305,MA-I24,7280Z,9.0,V,17,,,25.0,15,25,975305,32.3996926246988,-92.0958088555661
22674,129604,2124854,630584,N,1,4,2616,B317,925.0,0.0,975306,MA-I25,7281Z,9.0,V,17,,,15.0,15,25,975306,32.3997277919933,-92.09563050243999
22577,129605,2124651,630534,N,1,4,2616,B317,925.0,0.0,975307,MA-I26,7282Z,9.0,V,17,,,25.0,15,25,975307,32.3995924440844,-92.0962888113372
22595,129606,2124700,630561,N,1,4,2616,B317,925.0,0.0,975308,MA-I27,7283Z,9.0,V,17,,,25.0,15,25,975308,32.3996661555638,-92.0961297287781
22617,129607,2124738,630549,N,1,4,2616,B317,925.0,0.0,975309,MA-I28,7284Z,9.0,V,17,,,25.0,15,25,975309,32.399632780512,-92.0960067569664
22638,129608,2124779,630535,N,1,4,2616,B317,925.0,0.0,975310,MA-I29,7285Z,9.0,V,17,,,25.0,15,25,975310,32.3995938770828,-92.09587408969341
22658,129609,2124825,630546,N,1,4,2616,B317,925.0,0.0,975311,MA-I30,7286Z,9.0,V,17,,,25.0,15,25,975311,32.3996236396583,-92.0957249202738
60124,129610,1707376,474809,N,1,2,7651,P3640,300.0,17031880620000.0,975361,RRBB LITTON RA SU;PERRY POINT,001,9.0,II,9-IW,280.0,,3000.0,2834,2845,975361,31.968661878179603,-93.44383009639792
60103,129611,1707402,474834,N,1,2,7651,P3640,,17031880630000.0,975362,RRBB LITTON RA SU;PERRY POINT,002,9.0,II,9-IW,280.0,,3195.0,2924,2928,975362,31.9687312232189,-93.4437469555683
